Masseto;Toscana 2011;4,7;803 Voti;Italia·Toscana·Masseto·Vino rosso·Sangiovese;1100,00;[('Leggero-Strutturato', '57.6969%'), ('Morbido-Tannico', '45.9309%'), ('Secco-Dolce', '17.0264%'), ('Piatto-Acidulo', '45.1555%')];Manzo / Agnello / Vitello;[('legno', 619), ('bacche nere', 483), ('Erbaceo', 289)]
Ceretto;Barbaresco Asili 2014;4,4;42 Voti;Italia·Barbaresco·Ceretto·Vino rosso·Nebbiolo;178,00;[('Leggero-Strutturato', '53.0671%'), ('Morbido-Tannico', '74.8164%'), ('Secco-Dolce', '0.930397%'), ('Piatto-Acidulo', '85%')];Manzo / Pasta / Agnello;[('frutti rossi', 21), ('Erbaceo', 12), ('legno', 10)]
Boggione Claudio;Brunate Barolo 2017;4,3;80 Voti;Italia·Barolo·Boggione Claudio·Vino rosso·Nebbiolo;36,00;[('Leggero-Strutturato', '60.9687%'), ('Morbido-Tannico', '77.8189%'), ('Secco-Dolce', '4.62334%'), ('Piatto-Acidulo', '80.0614%')];Manzo / Pasta / Agnello;[('frutti rossi', 69), ('Erbaceo', 69), ('legno', 36)]
Fattoria Colleallodole Milziade Antano;Montefalco Sagrantino 2017;4,3;37 Voti;Italia·Montefalco Sagrantino·Fattoria Colleallodole Milziade Antano·Vino rosso·Sagrantino;31,99;[('Leggero-Strutturato', '62.3877%'), ('Morbido-Tannico', '56.4304%'), ('Secco-Dolce', '7.43597%'), ('Piatto-Acidulo', '43.4531%')];Manzo / Pasta / Vitello;[('legno', 38), ('bacche nere', 35), ('Erbaceo', 25)]
Dal Forno Romano;Valpolicella Superiore Monte Lodoletta 2014;4,5;310 Voti;Italia·Valpolicella·Dal Forno Romano·Vino rosso·Miscela;94,70;[('Leggero-Strutturato', '53.7444%'), ('Morbido-Tannico', '39.4159%'), ('Secco-Dolce', '25.0749%'), ('Piatto-Acidulo', '55.3219%')];Manzo / Pasta / Vitello;[('legno', 864), ('bacche nere', 660), ('Erbaceo', 461)]
Ricasoli;Castello di Brolio Gran Selezione Chianti Classico 2018;4,3;124 Voti;Italia·Chianti Classico·Ricasoli·Vino rosso·Miscela;45,00;[('Leggero-Strutturato', '49.3448%'), ('Morbido-Tannico', '46.4668%'), ('Secco-Dolce', '9.05904%'), ('Piatto-Acidulo', '53.5916%')];Manzo / Vitello / Pollame;[('legno', 437), ('frutti rossi', 287), ('Erbaceo', 245)]
Biondi-Santi;Brunello di Montalcino Riserva 2010;4,6;196 Voti;Italia·Brunello di Montalcino·Biondi-Santi·Vino rosso·Sangiovese;639,00;[('Leggero-Strutturato', '46.1357%'), ('Morbido-Tannico', '57.0026%'), ('Secco-Dolce', '9.8103%'), ('Piatto-Acidulo', '62.6008%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 199), ('legno', 131), ('frutti rossi', 112)]
Endrizzi;Gran Masetto Teroldego 2016;4,5;57 Voti;Italia·Trentino·Endrizzi·Vino rosso·Teroldego;47,50;[('Leggero-Strutturato', '70.2931%'), ('Morbido-Tannico', '37.074%'), ('Secco-Dolce', '27.8522%'), ('Piatto-Acidulo', '27.319%')];Manzo / Pasta / Agnello;[('bacche nere', 59), ('legno', 54), ('Erbaceo', 26)]
Tenuta Hortense;Fratini Bolgheri Superiore 2016;4,7;33 Voti;Italia·Bolgheri Superiore·Tenuta Hortense·Vino rosso·Miscela;218,98;[('Leggero-Strutturato', '68.9915%'), ('Morbido-Tannico', '62.3877%'), ('Secco-Dolce', '2.94703%'), ('Piatto-Acidulo', '49.6398%')];Manzo / Pasta / Agnello;[('legno', 3), ('frutti rossi', 3), ('bacche nere', 2)]
Barone di Serramarrocco;Rosso 2015;4,3;28 Voti;Italia·Terre Siciliane·Barone di Serramarrocco·Vino rosso·Perricone;35,88;[('Leggero-Strutturato', '81.6213%'), ('Morbido-Tannico', '46.6381%'), ('Secco-Dolce', '16.5741%'), ('Piatto-Acidulo', '38.032%')];Manzo / Pasta / Agnello;[('legno', 22), ('bacche nere', 19), ('Erbaceo', 15)]
Antinori;Tignanello 1998;4,5;931 Voti;Italia·Toscana·Antinori·Vino rosso·Miscela;265,00;[('Leggero-Strutturato', '53.2226%'), ('Morbido-Tannico', '42.2533%'), ('Secco-Dolce', '10.836%'), ('Piatto-Acidulo', '44.4608%')];Manzo / Agnello / Vitello;[('legno', 6138), ('bacche nere', 4065), ('Erbaceo', 4061)]
Zenato;Ripassa Valpolicella Ripasso Superiore 2016;4,2;12272 Voti;Italia·Valpolicella Ripasso·Zenato·Vino rosso·Miscela;18,88;[('Leggero-Strutturato', '67.0351%'), ('Morbido-Tannico', '35.0392%'), ('Secco-Dolce', '29.5949%'), ('Piatto-Acidulo', '22.5878%')];Manzo / Vitello / Cacciagione (cervo, camoscio);[('legno', 2901), ('bacche nere', 2131), ('frutti rossi', 1668)]
G. Milazzo;Duca di Montalbo 2007;4,6;113 Voti;Italia·Terre Siciliane·G. Milazzo·Vino rosso·Nero d'Avola;54,00;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '49.6166%'), ('Secco-Dolce', '35.1236%'), ('Piatto-Acidulo', '26.92%')];Manzo / Pasta / Agnello;[('Erbaceo', 18), ('legno', 14), ('frutti rossi', 13)]
Gianfranco Alessandria;Vittoria Barbera d'Alba 2017;4,3;45 Voti;Italia·Barbera d'Alba·Gianfranco Alessandria·Vino rosso·Barbera;22,00;[('Leggero-Strutturato', '54.1812%'), ('Morbido-Tannico', '24.6331%'), ('Secco-Dolce', '14.4858%'), ('Piatto-Acidulo', '64.3475%')];Pasta / Vitello / Maiale;[('legno', 25), ('bacche nere', 21), ('frutti rossi', 14)]
Giacomo Fenocchio;Barolo Villero 2017;4,3;70 Voti;Italia·Barolo·Giacomo Fenocchio·Vino rosso·Nebbiolo;47,90;[('Leggero-Strutturato', '59.5816%'), ('Morbido-Tannico', '75.8877%'), ('Secco-Dolce', '5.82137%'), ('Piatto-Acidulo', '80.2366%')];Manzo / Pasta / Agnello;[('frutti rossi', 111), ('Erbaceo', 104), ('legno', 76)]
Salvioni;Brunello di Montalcino 2016;4,5;94 Voti;Italia·Brunello di Montalcino·Salvioni·Vino rosso·Sangiovese;255,00;[('Leggero-Strutturato', '50.1173%'), ('Morbido-Tannico', '57.9116%'), ('Secco-Dolce', '15.3374%'), ('Piatto-Acidulo', '62.3908%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 227), ('legno', 156), ('frutti rossi', 130)]
Tedeschi;Marne 180 Amarone della Valpolicella 2017;4,4;1261 Voti;Italia·Amarone della Valpolicella·Tedeschi·Vino rosso·Miscela;34,50;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '26.9258%'), ('Secco-Dolce', '46.5214%'), ('Piatto-Acidulo', '25.5092%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('bacche nere', 491), ('legno', 340), ('frutta secca', 262)]
Bartolo Mascarello;Barolo 2011;4,5;454 Voti;Italia·Barolo·Bartolo Mascarello·Vino rosso·Nebbiolo;310,00;[('Leggero-Strutturato', '58.8789%'), ('Morbido-Tannico', '77.2766%'), ('Secco-Dolce', '9.29633%'), ('Piatto-Acidulo', '81.3344%')];Manzo / Pasta / Agnello;[('Erbaceo', 281), ('frutti rossi', 223), ('legno', 132)]
Roberto Voerzio;Brunate Barolo 2001;4,3;78 Voti;Italia·Barolo·Roberto Voerzio·Vino rosso·Nebbiolo;260,00;[('Leggero-Strutturato', '65.0834%'), ('Morbido-Tannico', '79.8834%'), ('Secco-Dolce', '10.4004%'), ('Piatto-Acidulo', '83.7468%')];Manzo / Pasta / Agnello;[('Erbaceo', 103), ('legno', 81), ('frutti rossi', 50)]
E. Pira & Figli;Via Nuova Barolo 2013;4,3;100 Voti;Italia·Barolo·E. Pira & Figli·Vino rosso·Nebbiolo;265,00;[('Leggero-Strutturato', '63.854%'), ('Morbido-Tannico', '83.0823%'), ('Secco-Dolce', '5.00742%'), ('Piatto-Acidulo', '85%')];Manzo / Pasta / Agnello;[('Erbaceo', 96), ('frutti rossi', 75), ('legno', 70)]
Arceno;Strada al Sasso Chianti Classico Gran Selezione 2018;4,5;48 Voti;Italia·Chianti Classico·Arceno·Vino rosso·Sangiovese;28,49;[('Leggero-Strutturato', '50.3567%'), ('Morbido-Tannico', '63.5736%'), ('Secco-Dolce', '3.55415%'), ('Piatto-Acidulo', '67.5055%')];Manzo / Vitello / Pollame;[('frutti rossi', 74), ('legno', 72), ('bacche nere', 42)]
Tenuta San Guido;Sassicaia 1999;4,7;1993 Voti;Italia·Bolgheri Sassicaia·Tenuta San Guido·Vino rosso·Sangiovese;470,00;[('Leggero-Strutturato', '62.0521%'), ('Morbido-Tannico', '64.0323%'), ('Secco-Dolce', '10.2942%'), ('Piatto-Acidulo', '54.5196%')];Manzo / Pasta / Agnello;[('legno', 3368), ('bacche nere', 3033), ('Erbaceo', 2552)]
Biondi-Santi;Brunello di Montalcino 1983;4,4;150 Voti;Italia·Brunello di Montalcino·Biondi-Santi·Vino rosso·Sangiovese;336,00;[('Leggero-Strutturato', '46.5682%'), ('Morbido-Tannico', '57.5636%'), ('Secco-Dolce', '7.75877%'), ('Piatto-Acidulo', '62.779%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 855), ('legno', 708), ('frutti rossi', 578)]
Banfi;Brunello di Montalcino 2015;4,2;5481 Voti;Italia·Brunello di Montalcino·Banfi·Vino rosso·Sangiovese;38,98;[('Leggero-Strutturato', '47.4783%'), ('Morbido-Tannico', '54.4502%'), ('Secco-Dolce', '4.35118%'), ('Piatto-Acidulo', '62.4499%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 2585), ('Erbaceo', 1854), ('frutti rossi', 1769)]
Querciabella;Toscana Camartina 2010;4,4;381 Voti;Italia·Toscana·Querciabella·Vino rosso·Miscela;110,00;[('Leggero-Strutturato', '52.5941%'), ('Morbido-Tannico', '42.8186%'), ('Secco-Dolce', '12.797%'), ('Piatto-Acidulo', '46.6689%')];Manzo / Agnello / Vitello;[('legno', 254), ('bacche nere', 241), ('Erbaceo', 175)]
Masseto;Toscana 2010;4,7;1031 Voti;Italia·Toscana·Masseto·Vino rosso·Merlot;1623,00;[('Leggero-Strutturato', '57.6969%'), ('Morbido-Tannico', '45.9309%'), ('Secco-Dolce', '17.0264%'), ('Piatto-Acidulo', '45.1555%')];Manzo / Agnello / Vitello;[('legno', 619), ('bacche nere', 483), ('Erbaceo', 289)]
Tua Rita;Redigaffi Toscana 2016;4,5;342 Voti;Italia·Toscana·Tua Rita·Vino rosso·Merlot;393,00;[('Leggero-Strutturato', '55.1751%'), ('Morbido-Tannico', '42.2973%'), ('Secco-Dolce', '17.6239%'), ('Piatto-Acidulo', '42.4376%')];Manzo / Agnello / Vitello;[('legno', 341), ('bacche nere', 247), ('Erbaceo', 152)]
Prà;Amarone della Valpolicella 2015;4,4;39 Voti;Italia·Amarone della Valpolicella·Prà·Vino rosso·Miscela;47,88;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '27.0647%'), ('Secco-Dolce', '50.2519%'), ('Piatto-Acidulo', '23.7231%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 129), ('Erbaceo', 88), ('bacche nere', 81)]
Giuseppe Rinaldi;Brunate Barolo 2012;4,6;146 Voti;Italia·Barolo·Giuseppe Rinaldi·Vino rosso·Nebbiolo;461,00;[('Leggero-Strutturato', '60.2853%'), ('Morbido-Tannico', '74.5576%'), ('Secco-Dolce', '14.4463%'), ('Piatto-Acidulo', '80.8078%')];Manzo / Pasta / Agnello;[('Erbaceo', 44), ('frutti rossi', 38), ('legno', 26)]
Arnaldo-Caprai;25 anni Montefalco Sagrantino 2001;4,4;136 Voti;Italia·Montefalco Sagrantino·Arnaldo-Caprai·Vino rosso·Sagrantino;97,00;[('Leggero-Strutturato', '58.9298%'), ('Morbido-Tannico', '54.6044%'), ('Secco-Dolce', '5.95218%'), ('Piatto-Acidulo', '45.1955%')];Manzo / Pasta / Vitello;[('legno', 281), ('Erbaceo', 196), ('bacche nere', 188)]
Aldo Conterno;Barolo Bussia Cicala 2012;4,3;206 Voti;Italia·Barolo·Aldo Conterno·Vino rosso·Nebbiolo;170,00;[('Leggero-Strutturato', '64.6109%'), ('Morbido-Tannico', '75.325%'), ('Secco-Dolce', '9.77619%'), ('Piatto-Acidulo', '79.8711%')];Manzo / Pasta / Agnello;[('Erbaceo', 199), ('legno', 143), ('frutti rossi', 124)]
Antinori;Tenuta Guado al Tasso Bolgheri Superiore 2018;4,6;800 Voti;Italia·Bolgheri Superiore·Antinori·Vino rosso·Cabernet Sauvignon;120,00;[('Leggero-Strutturato', '65.7712%'), ('Morbido-Tannico', '64.2851%'), ('Secco-Dolce', '10.9869%'), ('Piatto-Acidulo', '52.8115%')];Manzo / Pasta / Agnello;[('legno', 1729), ('bacche nere', 1467), ('Erbaceo', 932)]
Tenuta Ulisse;Amaranta Montepulciano d'Abruzzo 2019;4,3;213 Voti;Italia·Montepulciano d'Abruzzo·Tenuta Ulisse·Vino rosso·Montepulciano;17,50;[('Leggero-Strutturato', '44.315%'), ('Morbido-Tannico', '37.9671%'), ('Secco-Dolce', '15.6142%'), ('Piatto-Acidulo', '60.6426%')];Manzo / Pasta / Vitello;[('legno', 1900), ('bacche nere', 1167), ('frutti rossi', 497)]
Antinori;Pian delle Vigne Brunello di Montalcino 2017;4,4;93 Voti;Italia·Brunello di Montalcino·Antinori·Vino rosso·Sangiovese;47,29;[('Leggero-Strutturato', '48.2314%'), ('Morbido-Tannico', '52.8932%'), ('Secco-Dolce', '7.76882%'), ('Piatto-Acidulo', '62.0935%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 1478), ('Erbaceo', 1071), ('frutti rossi', 1040)]
Donatella Cinelli Colombini;Brunello di Montalcino (Casato Prime Donne) 2016;4,3;274 Voti;Italia·Brunello di Montalcino·Donatella Cinelli Colombini·Vino rosso·Sangiovese;75,50;[('Leggero-Strutturato', '47.2161%'), ('Morbido-Tannico', '56.3476%'), ('Secco-Dolce', '6.8884%'), ('Piatto-Acidulo', '64.251%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 376), ('Erbaceo', 266), ('frutti rossi', 249)]
Allegrini;Amarone della Valpolicella Classico 2016;4,4;1305 Voti;Italia·Amarone della Valpolicella Classico·Allegrini·Vino rosso·Corvina Veronese;68,98;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '25.9068%'), ('Secco-Dolce', '49.6423%'), ('Piatto-Acidulo', '24.2758%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 1296), ('bacche nere', 962), ('frutta secca', 695)]
Monteverro;Toscana 2010;4,4;347 Voti;Italia·Toscana·Monteverro·Vino rosso·Miscela;129,90;[('Leggero-Strutturato', '59.0829%'), ('Morbido-Tannico', '42.547%'), ('Secco-Dolce', '15.9463%'), ('Piatto-Acidulo', '44.1804%')];Manzo / Agnello / Vitello;[('legno', 127), ('bacche nere', 110), ('Erbaceo', 60)]
Caprili;Brunello di Montalcino 2014;4,3;776 Voti;Italia·Brunello di Montalcino·Caprili·Vino rosso·Sangiovese;44,00;[('Leggero-Strutturato', '49.9953%'), ('Morbido-Tannico', '59.6532%'), ('Secco-Dolce', '4.14367%'), ('Piatto-Acidulo', '64.1771%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 298), ('frutti rossi', 279), ('Erbaceo', 267)]
G.D. Vajra;Barolo Ravera 2012;4,3;131 Voti;Italia·Barolo·G.D. Vajra·Vino rosso·Nebbiolo;198,00;[('Leggero-Strutturato', '61.6837%'), ('Morbido-Tannico', '81.2016%'), ('Secco-Dolce', '3.41217%'), ('Piatto-Acidulo', '82.1699%')];Manzo / Pasta / Agnello;[('frutti rossi', 135), ('Erbaceo', 85), ('legno', 82)]
Gaja;Sorì San Lorenzo 2015;4,6;102 Voti;Italia·Barbaresco·Gaja·Vino rosso·Nebbiolo;515,00;[('Leggero-Strutturato', '63.3511%'), ('Morbido-Tannico', '72.7887%'), ('Secco-Dolce', '11.5448%'), ('Piatto-Acidulo', '85%')];Manzo / Pasta / Agnello;[('Erbaceo', 196), ('legno', 160), ('frutti rossi', 113)]
Ciacci Piccolomini d'Aragona;Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro 2015;4,6;103 Voti;Italia·Brunello di Montalcino·Ciacci Piccolomini d'Aragona·Vino rosso·Sangiovese;119,00;[('Leggero-Strutturato', '55.6496%'), ('Morbido-Tannico', '57.9445%'), ('Secco-Dolce', '8.84598%'), ('Piatto-Acidulo', '66.4122%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 109), ('Erbaceo', 79), ('frutti rossi', 77)]
Altesino;Brunello di Montalcino 2010;4,3;1846 Voti;Italia·Brunello di Montalcino·Altesino·Vino rosso·Sangiovese;69,90;[('Leggero-Strutturato', '45.8428%'), ('Morbido-Tannico', '54.5013%'), ('Secco-Dolce', '6.74144%'), ('Piatto-Acidulo', '62.1743%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 1092), ('Erbaceo', 905), ('frutti rossi', 864)]
Fattoria le Pupille;Saffredi 2017;4,4;622 Voti;Italia·Maremma Toscana·Fattoria le Pupille·Vino rosso·Miscela;101,98;[('Leggero-Strutturato', '53.5585%'), ('Morbido-Tannico', '45.6267%'), ('Secco-Dolce', '15.1585%'), ('Piatto-Acidulo', '45.8847%')];Manzo / Agnello / Vitello;[('legno', 507), ('bacche nere', 447), ('Erbaceo', 368)]
Gianfranco Fino;Jo Negroamaro Salento 2018;4,4;122 Voti;Italia·Salento·Gianfranco Fino·Vino rosso·Negroamaro;47,48;[('Leggero-Strutturato', '84.056%'), ('Morbido-Tannico', '41.5538%'), ('Secco-Dolce', '33.8901%'), ('Piatto-Acidulo', '28.3816%')];Manzo / Pasta / Agnello;[('legno', 59), ('bacche nere', 55), ('frutti rossi', 43)]
Feudi di San Gregorio;Pàtrimo 2016;4,3;46 Voti;Italia·Campania·Feudi di San Gregorio·Vino rosso·Merlot;75,00;[('Leggero-Strutturato', '83.0869%'), ('Morbido-Tannico', '44.2957%'), ('Secco-Dolce', '29.8282%'), ('Piatto-Acidulo', '27.1278%')];Manzo / Pasta / Agnello;[('legno', 88), ('bacche nere', 72), ('Erbaceo', 59)]
Mascarello Giuseppe e Figlio;Barolo Riserva Monprivato Cà d'Morissio 2010;4,7;34 Voti;Italia·Barolo·Mascarello Giuseppe e Figlio·Vino rosso·Nebbiolo;1008,00;[('Leggero-Strutturato', '60.6698%'), ('Morbido-Tannico', '79.8594%'), ('Secco-Dolce', '4.50018%'), ('Piatto-Acidulo', '84.7035%')];Manzo / Pasta / Agnello;[('Erbaceo', 34), ('frutti rossi', 20), ('legno', 12)]
Cordero di Montezemolo;Barolo Monfalletto 2015;4,3;787 Voti;Italia·Barolo·Cordero di Montezemolo·Vino rosso·Nebbiolo;67,00;[('Leggero-Strutturato', '62.7324%'), ('Morbido-Tannico', '75.5439%'), ('Secco-Dolce', '7.52983%'), ('Piatto-Acidulo', '82.0417%')];Manzo / Pasta / Agnello;[('Erbaceo', 358), ('legno', 334), ('frutti rossi', 334)]
Cerbaiona;Brunello di Montalcino 2012;4,6;327 Voti;Italia·Brunello di Montalcino·Cerbaiona·Vino rosso·Sangiovese;155,00;[('Leggero-Strutturato', '45.9918%'), ('Morbido-Tannico', '58.0462%'), ('Secco-Dolce', '14.6173%'), ('Piatto-Acidulo', '64.1914%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 194), ('legno', 174), ('frutti rossi', 142)]
La Regola;La Regola Rosso 2016;4,4;27 Voti;Italia·Toscana·La Regola·Vino rosso·Miscela;49,90;[('Leggero-Strutturato', '63.341%'), ('Morbido-Tannico', '47.9549%'), ('Secco-Dolce', '4.47449%'), ('Piatto-Acidulo', '48.5773%')];Manzo / Agnello / Vitello;[('legno', 35), ('bacche nere', 32), ('Erbaceo', 22)]
Ottella;Ripa della Volta Amarone della Valpolicella 2015;4,3;431 Voti;Italia·Amarone della Valpolicella·Ottella·Vino rosso·Miscela;45,88;[('Leggero-Strutturato', '78.3451%'), ('Morbido-Tannico', '31.7577%'), ('Secco-Dolce', '41.0597%'), ('Piatto-Acidulo', '31.8392%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 44), ('bacche nere', 34), ('frutti rossi', 26)]
Bruno Giacosa;Falletto Barbaresco Asili 2017;4,3;65 Voti;Italia·Barbaresco·Bruno Giacosa·Vino rosso·Nebbiolo;155,00;[('Leggero-Strutturato', '58.4385%'), ('Morbido-Tannico', '67.3531%'), ('Secco-Dolce', '9.29122%'), ('Piatto-Acidulo', '85%')];Manzo / Pasta / Agnello;[('Erbaceo', 228), ('frutti rossi', 206), ('legno', 111)]
Tenuta Luce;Luce Brunello di Montalcino 2013;4,4;685 Voti;Italia·Brunello di Montalcino·Tenuta Luce·Vino rosso·Sangiovese;110,00;[('Leggero-Strutturato', '51.7273%'), ('Morbido-Tannico', '58.017%'), ('Secco-Dolce', '12.1753%'), ('Piatto-Acidulo', '62.3693%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 349), ('Erbaceo', 262), ('bacche nere', 224)]
Giacomo Conterno;Barolo Riserva Monfortino 2015;4,9;51 Voti;Italia·Barolo·Giacomo Conterno·Vino rosso·Nebbiolo;1199,00;[('Leggero-Strutturato', '61.3385%'), ('Morbido-Tannico', '76.5355%'), ('Secco-Dolce', '13.0744%'), ('Piatto-Acidulo', '80.4392%')];Manzo / Pasta / Agnello;[('Erbaceo', 212), ('legno', 103), ('frutti rossi', 84)]
Giacomo Conterno;Barbera d'Alba Vigna Francia 2019;4,3;112 Voti;Italia·Barbera d'Alba·Giacomo Conterno·Vino rosso·Barbera;64,90;[('Leggero-Strutturato', '57.5516%'), ('Morbido-Tannico', '26.3965%'), ('Secco-Dolce', '9.75486%'), ('Piatto-Acidulo', '64.2907%')];Pasta / Vitello / Maiale;[('legno', 227), ('Erbaceo', 211), ('bacche nere', 184)]
Tua Rita;Redigaffi Toscana 2018;4,6;120 Voti;Italia·Toscana·Tua Rita·Vino rosso·Merlot;376,00;[('Leggero-Strutturato', '55.1751%'), ('Morbido-Tannico', '42.2973%'), ('Secco-Dolce', '17.6239%'), ('Piatto-Acidulo', '42.4376%')];Manzo / Agnello / Vitello;[('legno', 341), ('bacche nere', 247), ('Erbaceo', 152)]
Tenuta di Trinoro;Toscana Rosso 1997;4,5;30 Voti;Italia·Toscana·Tenuta di Trinoro·Vino rosso·Cabernet Franc;239,00;[('Leggero-Strutturato', '55.5117%'), ('Morbido-Tannico', '44.3288%'), ('Secco-Dolce', '20.0236%'), ('Piatto-Acidulo', '46.0141%')];Manzo / Agnello / Vitello;[('bacche nere', 131), ('legno', 126), ('Erbaceo', 63)]
Domenico Clerico;Barolo Pajana 2013;4,3;137 Voti;Italia·Barolo·Domenico Clerico·Vino rosso·Nebbiolo;73,50;[('Leggero-Strutturato', '65.2863%'), ('Morbido-Tannico', '81.2585%'), ('Secco-Dolce', '10.5921%'), ('Piatto-Acidulo', '83.5417%')];Manzo / Pasta / Agnello;[('legno', 202), ('Erbaceo', 202), ('frutti rossi', 134)]
Bibi Graetz;Colore Toscana 2016;4,3;85 Voti;Italia·Toscana·Bibi Graetz·Vino rosso·Sangiovese;850,00;[('Leggero-Strutturato', '52.3853%'), ('Morbido-Tannico', '41.7184%'), ('Secco-Dolce', '2.41178%'), ('Piatto-Acidulo', '50.7988%')];Manzo / Agnello / Vitello;[('frutti rossi', 74), ('legno', 55), ('bacche nere', 43)]
Michele Chiarlo;Barolo Cannubi 2011;4,3;265 Voti;Italia·Barolo·Michele Chiarlo·Vino rosso·Nebbiolo;113,98;[('Leggero-Strutturato', '62.7019%'), ('Morbido-Tannico', '79.5426%'), ('Secco-Dolce', '4.31773%'), ('Piatto-Acidulo', '84.8838%')];Manzo / Pasta / Agnello;[('Erbaceo', 92), ('frutti rossi', 60), ('legno', 57)]
Tenuta Luce;Luce 2017;4,5;493 Voti;Italia·Toscana·Tenuta Luce·Vino rosso·Merlot;102,45;[('Leggero-Strutturato', '53.3471%'), ('Morbido-Tannico', '44.2083%'), ('Secco-Dolce', '12.143%'), ('Piatto-Acidulo', '45.624%')];Manzo / Agnello / Vitello;[('legno', 912), ('bacche nere', 662), ('Erbaceo', 460)]
Castello dei Rampolla;d'Alceo 2015;4,3;93 Voti;Italia·Toscana·Castello dei Rampolla·Vino rosso·Cabernet Sauvignon;109,79;[('Leggero-Strutturato', '52.3553%'), ('Morbido-Tannico', '45.1389%'), ('Secco-Dolce', '17.6707%'), ('Piatto-Acidulo', '44.9273%')];Manzo / Agnello / Vitello;[('legno', 214), ('bacche nere', 205), ('Erbaceo', 154)]
Tenuta CastelGiocondo;Brunello di Montalcino 2006;4,2;1908 Voti;Italia·Brunello di Montalcino·Tenuta CastelGiocondo·Vino rosso·Sangiovese;53,98;[('Leggero-Strutturato', '48.6337%'), ('Morbido-Tannico', '57.2446%'), ('Secco-Dolce', '6.57386%'), ('Piatto-Acidulo', '63.9894%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 2258), ('Erbaceo', 1796), ('frutti rossi', 1534)]
Banfi;Poggio all'Oro Brunello di Montalcino Riserva 2010;4,4;543 Voti;Italia·Brunello di Montalcino·Banfi·Vino rosso·Sangiovese;107,00;[('Leggero-Strutturato', '48.2984%'), ('Morbido-Tannico', '54.7264%'), ('Secco-Dolce', '11.3098%'), ('Piatto-Acidulo', '64.1802%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 253), ('Erbaceo', 209), ('bacche nere', 145)]
Nino Negri;Sfursat 2005;4,3;66 Voti;Italia·Valtellina·Nino Negri·Vino rosso·Nebbiolo;299,00;[('Leggero-Strutturato', '62.6248%'), ('Morbido-Tannico', '72.5403%'), ('Secco-Dolce', '15.0533%'), ('Piatto-Acidulo', '79.2835%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 63), ('legno', 60), ('frutti rossi', 48)]
