company;name;avg_review;num_review;price;food_advice;country;region;wine_type;year;legg_strutt;secco_dolce;piatto_acid;notes
Poggio San Polo;Podernovi Brunello di Montalcino ;4.4;32;177.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;45.838;55.3966;8.20256;Erbaceo/legno/frutti rossi
Comm. G.B. Burlotto;Barolo Monvigliero ;4.5;238;615.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;51.7631;70.2056;12.2622;frutti rossi/Erbaceo/legno
Bartolo Mascarello;Barolo ;4.6;61;390.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;58.8789;77.2766;9.29633;Erbaceo/frutti rossi/legno
Franco Conterno;Barolo Sette7Anni Riserva ;4.4;45;67.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;68.5777;71.9275;5.28681;legno/Erbaceo/frutti rossi
Casa Vinicola Bennati;Amarone della Valpolicella ;4.4;243;22.68;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2018;85.0;23.2214;47.4081;legno/bacche nere/frutti rossi
Scarzello;Barolo del Comune di Barolo ;4.3;124;42.9;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;62.4528;77.3479;2.12013;Erbaceo/legno/frutti rossi
Tenuta di Trinoro;Toscana Rosso ;4.5;73;270.0;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Franc;2018;55.5117;44.3288;20.0236;bacche nere/legno/Erbaceo
Elio Altare;Arborina Barolo ;4.6;42;136.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;61.8528;75.408;10.538;Erbaceo/frutti rossi/legno
Schola Sarmenti;Diciotto Primitivo ;4.6;67;54.7;Manzo / Pasta / Agnello;Italia;Salento;Primitivo;2018;73.9161;23.0272;40.2895;bacche nere/legno/Erbaceo
Antinori;Pian delle Vigne Brunello di Montalcino ;4.3;1496;50.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;48.2314;52.8932;7.76882;legno/Erbaceo/frutti rossi
Aldo Conterno;Il Favot Langhe Nebbiolo ;4.3;194;45.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Langhe;Nebbiolo;2017;64.1582;80.0128;7.76916;frutti rossi/legno/Erbaceo
Il Marroneto;Madonna delle Grazie Brunello di Montalcino ;4.7;225;666.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2010;53.2167;58.9154;12.916;Erbaceo/frutti rossi/legno
Altesino;Brunello di Montalcino Montosoli ;4.3;712;71.7;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;49.1475;57.7695;8.25437;legno/Erbaceo/bacche nere
Casanova di Neri;Cerretalto Brunello di Montalcino ;4.7;398;427.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;54.7566;58.6151;11.8198;legno/Erbaceo/bacche nere
Renato Ratti;Barolo Marcenasco ;4.3;1762;39.9;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;62.6213;74.7691;5.57949;legno/Erbaceo/frutti rossi
Ca'Viola;Barolo Sottocastello di Novello ;4.3;68;65.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;62.3367;78.873;0.0;Erbaceo/legno/frutti rossi
Bussola;Valpolicella Classico Superiore TB ;4.4;108;32.55;Manzo / Pasta / Vitello;Italia;Valpolicella Classico;Miscela;2015;50.6828;33.3196;22.4376;legno/bacche nere/frutti rossi
Bruno Rocca;Currà Barbaresco Riserva ;4.3;43;303.68;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2013;60.9252;67.5286;9.97141;legno/frutti rossi/spezie
Galardi;Terra di Lavoro ;4.3;176;45.9;Manzo / Pasta / Agnello;Italia;Roccamonfina;Miscela;2016;83.035;46.2741;26.8694;Erbaceo/bacche nere/legno
Collosorbo;Brunello di Montalcino ;4.4;358;47.96;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;49.5992;55.7756;9.94488;legno/frutti rossi/Erbaceo
Gulfi;NeroBufaleffj ;4.3;126;35.5;Manzo / Pasta / Agnello;Italia;Terre Siciliane;Nero d'Avola;2016;82.9656;42.9295;27.9412;bacche nere/legno/frutti rossi
Torre d'Orti;Amarone della Valpolicella ;4.4;475;72.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2017;85.0;30.4258;47.1356;legno/bacche nere/frutti rossi
Brancaia;Il Blu ;4.4;185;59.87;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2018;53.6645;44.9605;11.9315;legno/bacche nere/Erbaceo
Bartolo Mascarello;Barolo ;4.5;118;400.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2001;58.8789;77.2766;9.29633;Erbaceo/frutti rossi/legno
Feudi di San Gregorio;Pàtrimo ;4.4;67;98.0;Manzo / Pasta / Agnello;Italia;Campania;Merlot;2004;83.0869;44.2957;29.8282;legno/bacche nere/Erbaceo
Avignonesi;Grandi Annate Sangiovese ;4.3;502;56.8;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2015;53.2544;45.731;7.13739;legno/frutti rossi/Erbaceo
Tenuta Argentiera;Bolgheri Superiore ;4.4;992;239.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2016;65.9789;65.6293;7.62561;legno/bacche nere/Erbaceo
Biondi-Santi;Brunello di Montalcino ;4.4;976;222.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2001;46.5682;57.5636;7.75877;Erbaceo/legno/frutti rossi
Tenuta CastelGiocondo;Brunello di Montalcino ;4.3;3676;53.98;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2009;48.6337;57.2446;6.57386;legno/Erbaceo/frutti rossi
Dal Forno Romano;Amarone della Valpolicella Monte Lodoletta ;4.7;525;329.98;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2009;85.0;29.6809;51.3981;legno/bacche nere/Erbaceo
Casanova di Neri;Tenuta Nuova Brunello di Montalcino ;4.5;2295;89.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;51.9986;57.2959;12.5692;legno/Erbaceo/frutti rossi
Bruno Giacosa;Falletto Barolo ;4.4;281;160.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;60.1201;75.1187;10.3601;Erbaceo/frutti rossi/legno
Massolino;Barolo Riserva Vigna Rionda ;4.4;85;101.98;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2014;62.7701;76.608;10.0122;Erbaceo/legno/frutti rossi
Marchesi di Barolo;Sarmassa Barolo ;4.4;268;61.48;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;64.4503;77.5716;9.00911;legno/Erbaceo/frutti rossi
Michele Chiarlo;Barolo Cannubi ;4.3;92;137.98;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2005;62.7019;79.5426;4.31773;Erbaceo/frutti rossi/legno
Antinori;Tenuta Guado al Tasso Bolgheri Superiore ;4.4;708;195.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2000;65.7712;64.2851;10.9869;legno/bacche nere/Erbaceo
Arnaldo-Caprai;25 anni Montefalco Sagrantino ;4.3;312;88.0;Manzo / Pasta / Vitello;Italia;Montefalco Sagrantino;Sagrantino;2003;58.9298;54.6044;5.95218;legno/Erbaceo/bacche nere
Paolo Scavino;Barolo Cannubi ;4.3;25;97.58;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;64.7489;78.4868;9.38025;Erbaceo/legno/frutti rossi
Gaja;Sorì Tildìn (Barbaresco) Langhe ;4.6;114;555.0;Manzo / Pasta / Agnello;Italia;Langhe;Nebbiolo;2016;63.677;68.56;8.68274;Erbaceo/legno/frutti rossi
Biondi-Santi;Brunello di Montalcino ;4.5;487;408.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2000;46.5682;57.5636;7.75877;Erbaceo/legno/frutti rossi
Masseto;Toscana ;4.7;509;1100.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2015;57.6933;45.9267;17.019;legno/bacche nere/Erbaceo
Domenico Clerico;Barolo Percristina ;4.5;58;210.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2010;64.0045;80.7141;11.4603;Erbaceo/legno/frutti rossi
Antinori;Tignanello ;4.6;97;130.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2019;53.2226;42.2533;10.8361;legno/bacche nere/Erbaceo
Giacomo Conterno;Barolo Riserva Monfortino ;4.8;84;1520.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2014;61.3385;76.5355;13.0744;Erbaceo/legno/frutti rossi
Gaja;Sorì San Lorenzo ;4.5;105;500.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2014;63.3511;72.7887;11.5448;Erbaceo/legno/frutti rossi
Donatella Cinelli Colombini;Brunello di Montalcino Prime Donne Selection ;4.4;103;51.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;50.7617;54.6019;5.76747;legno/Erbaceo/frutti rossi
Tormaresca;Aglianico Castel del Monte Bocca di Lupo ;4.3;275;38.0;Manzo / Pasta / Agnello;Italia;Castel del Monte;Aglianico;2014;84.9613;50.4353;29.8885;legno/Erbaceo/bacche nere
Tommasi;De Buris Amarone della Valpolicella Classico Riserva ;4.8;86;355.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2009;71.6272;23.6066;46.4175;legno/bacche nere/Erbaceo
Terenzi;Francesca Romana Maremma Toscana ;4.3;123;26.49;Manzo / Agnello / Vitello;Italia;Maremma Toscana;Miscela;2016;54.944;45.0245;13.7702;legno/bacche nere/frutti rossi
La Mozza;Aragone Maremma Toscana ;4.3;31;22.9;Manzo / Agnello / Vitello;Italia;Maremma Toscana;Miscela;2015;53.1541;43.309;7.9311;Erbaceo/bacche nere/legno
Giacomo Fenocchio;Barolo Bussia ;4.3;260;39.9;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;62.8117;75.1291;6.97239;Erbaceo/legno/frutti rossi
Montevertine;Le Pergole Torte ;4.6;118;495.0;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;1995;48.0387;43.2837;9.05728;Erbaceo/frutti rossi/legno
La Spinetta;Vürsù Barolo Campè ;4.4;379;130.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2001;64.8527;76.9342;10.022;Erbaceo/legno/frutti rossi
Ricasoli;Colledilà Chianti Classico Gran Selezione ;4.3;139;49.78;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2017;47.3832;56.348;5.24104;legno/frutti rossi/Erbaceo
Giuseppe Rinaldi;Tre Tine Barolo ;4.5;248;478.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;57.8625;78.4361;7.03255;frutti rossi/Erbaceo/spezie
Giacomo Conterno;Barolo Cerretta ;4.6;147;277.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;63.2004;75.8661;12.0098;Erbaceo/frutti rossi/legno
Canalicchio di Sopra;Brunello di Montalcino ;4.3;747;76.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;48.0214;57.6512;9.06536;Erbaceo/legno/frutti rossi
Tenuta CastelGiocondo;Ripe al Convento Brunello di Montalcino Riserva ;4.6;417;119.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;51.5887;58.4555;12.1798;legno/Erbaceo/bacche nere
Fanti;Vallocchio Brunello di Montalcino ;4.3;177;42.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;55.2928;62.2951;11.0618;legno/Erbaceo/frutti rossi
Comm. G.B. Burlotto;Barolo Monvigliero ;4.5;114;837.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;51.7631;70.2056;12.2622;frutti rossi/Erbaceo/legno
E. Pira & Figli;Mosconi Barolo ;4.3;172;74.4;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;66.214;80.6107;8.04664;Erbaceo/legno/frutti rossi
Masi;Costasera Amarone della Valpolicella Classico ;4.3;5515;152.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2009;85.0;23.5683;48.3395;legno/bacche nere/Erbaceo
G.D. Vajra;Barolo Bricco Delle Viole ;4.3;629;90.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;60.8299;77.9035;5.3829;Erbaceo/frutti rossi/legno
Fontodi;Flaccianello della Pieve ;4.6;1149;290.0;Manzo / Agnello / Vitello;Italia;Colli della Toscana Centrale;Sangiovese;2016;54.6601;46.399;10.3208;legno/Erbaceo/bacche nere
Antinori;Tenuta Tignanello 'Solaia' ;4.7;543;325.0;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Sauvignon;2017;53.8382;41.8612;14.8558;legno/bacche nere/Erbaceo
Roagna;Pira Barolo ;4.4;250;177.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;53.8898;73.7518;4.59681;Erbaceo/frutti rossi/legno
Pianpolvere Soprano;Barolo Riserva ;4.4;131;345.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2004;66.0422;74.2043;13.9465;Erbaceo/legno/bacche nere
Giuseppe Rinaldi;Tre Tine Barolo ;4.6;114;478.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;57.8625;78.4361;7.03255;frutti rossi/Erbaceo/spezie
Virna;Riserva Barolo ;4.3;36;80.68;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;58.0379;77.3823;13.0347;Erbaceo/legno/spezie
Roagna;Gallina Barbaresco ;4.5;49;133.9;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2015;50.1194;74.8052;0.0;Erbaceo/legno/frutti rossi
Produttori del Barbaresco;Barbaresco Riserva Rio Sordo ;4.3;182;52.9;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2015;59.2696;70.7263;6.84329;Erbaceo/frutti rossi/legno
Dal Forno Romano;Amarone della Valpolicella Monte Lodoletta ;4.4;25;395.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Corvina;2015;85.0;29.6809;51.3981;legno/bacche nere/Erbaceo
Quintarelli Giuseppe;Veneto Alzero Cabernet ;4.7;81;917.0;Manzo / Pasta / Agnello;Italia;Veneto;Miscela;2000;70.5053;40.9294;35.9817;legno/bacche nere/Erbaceo
Aldo Conterno;Barolo Bussia ;4.4;104;179.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;1999;61.146;78.154;6.57193;Erbaceo/frutti rossi/legno
Chiara Condello;Le Lucciole ;4.3;37;45.47;Manzo / Pasta / Agnello;Italia;Romagna;Sangiovese;2017;61.8312;49.673;14.6904;frutti rossi/legno/Erbaceo
Attilio Ghisolfi;Barolo Bricco Visette ;4.3;100;48.9;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2010;64.5377;76.6487;9.28842;Erbaceo/frutti rossi/legno
La Spinetta;Vürsù Barbaresco Starderi ;4.3;279;110.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2003;65.0111;74.2322;8.59382;Erbaceo/legno/frutti rossi
Kornell;Kressfeld Merlot Riserva ;4.4;25;70.0;Manzo / Pasta / Agnello;Italia;Südtirol - Alto Adige;Merlot;2016;65.0885;43.1374;22.5188;bacche nere/legno/frutti rossi
Kornell;Kressfeld Merlot Riserva ;4.3;59;62.18;Manzo / Pasta / Agnello;Italia;Südtirol - Alto Adige;Merlot;2015;65.0885;43.1374;22.5188;bacche nere/legno/frutti rossi
Gaja;Sorì San Lorenzo ;4.7;244;550.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;1999;63.3511;72.7887;11.5448;Erbaceo/legno/frutti rossi
Gaja;Sperss Barolo ;4.4;333;345.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2014;63.734;77.491;7.79436;Erbaceo/legno/bacche nere
Damilano;Barolo Cannubi ;4.3;428;230.0;Manzo / Pasta / Agnello;Italia;Piemonte;Cabernet Sauvignon;2010;63.155;75.6048;6.44673;Erbaceo/frutti rossi/legno
La Spinetta;Sezzana ;4.3;127;52.98;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2006;50.3797;41.5524;7.71323;legno/Erbaceo/frutti rossi
Tenuta CastelGiocondo;Ripe al Convento Brunello di Montalcino Riserva ;4.5;43;83.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;51.5887;58.4555;12.1798;legno/Erbaceo/bacche nere
Dal Forno Romano;Amarone della Valpolicella Monte Lodoletta ;4.6;90;1155.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Corvina;1994;85.0;29.6809;51.3981;legno/bacche nere/Erbaceo
Montemagno;Mysterium Barbera d'Asti Superiore ;4.2;29;20.65;Pasta / Vitello / Maiale;Italia;Barbera d'Asti;Barbera;2017;60.7644;27.051;4.9105;legno/frutti rossi/spezie
Biondi-Santi;Brunello di Montalcino ;4.3;58;343.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;1986;46.5682;57.5636;7.75877;Erbaceo/legno/frutti rossi
Nervi;Vigna Valferana ;4.3;48;105.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Gattinara;Nebbiolo;2016;52.423;76.7518;9.29046;Erbaceo/frutti rossi/legno
Pian dell'Orino;Bassolino di Sopra Brunello di Montalcino ;4.7;44;248.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;35.2775;59.0577;9.22115;Erbaceo/legno/bacche nere
Tenuta di Carleone;Il Guercio ;4.3;178;53.99;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2019;41.2297;40.3651;8.3332;frutti rossi/Erbaceo/legno
Poggio di Sotto;Brunello di Montalcino Riserva ;4.5;41;280.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;46.7616;53.0922;8.48399;legno/Erbaceo/frutti rossi
Castello di Verduno;Barolo Monvigliero Riserva ;4.3;39;91.95;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;60.1951;76.9377;8.74966;Erbaceo/frutti rossi/legno
Tenuta CastelGiocondo;Ripe al Convento Brunello di Montalcino Riserva ;4.5;278;124.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2010;51.5887;58.4555;12.1798;legno/Erbaceo/bacche nere
Talenti;Brunello di Montalcino Riserva Pian di Conte ;4.4;63;69.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;46.4578;54.3194;12.2995;legno/frutti rossi/Erbaceo
Romanelli;Medeo Montefalco Sagrantino ;4.4;35;61.98;Manzo / Pasta / Vitello;Italia;Montefalco Sagrantino;Sagrantino;2015;55.6982;59.0553;16.3325;legno/frutta secca/spezie
Banfi;Poggio all'Oro Brunello di Montalcino Riserva ;4.5;86;105.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;1990;48.2984;54.7264;11.3098;legno/Erbaceo/bacche nere
Bolla;Le Origini Amarone della Valpolicella Classico Riserva ;4.3;796;41.72;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2015;85.0;25.3008;46.2792;legno/bacche nere/Erbaceo
Patrizia Cencioni;123 Brunello di Montalcino Riserva ;4.6;57;307.78;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;51.7631;56.9286;3.37143;legno/frutti rossi/Erbaceo
Marchesi di Barolo;Sarmassa Barolo ;4.3;64;51.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;64.4503;77.5716;9.00911;legno/Erbaceo/frutti rossi
Tenuta San Guido;Sassicaia ;4.6;4209;450.0;Manzo / Pasta / Agnello;Italia;Bolgheri Sassicaia;Miscela;2008;62.0521;64.0323;10.2942;legno/bacche nere/Erbaceo
Guido Porro;Vigna Rionda Barolo ;4.3;33;152.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;56.2079;73.5406;3.92853;frutti rossi/Erbaceo/legno
Rocche dei Manzoni;Vigna d'La Roul ;4.6;25;104.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;63.8629;77.0601;4.98614;Erbaceo/legno/bacche nere
Mastrojanni;Brunello di Montalcino ;4.3;220;51.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;50.0046;57.4674;7.78939;legno/Erbaceo/frutti rossi
Giacomo Conterno;Barolo ;4.3;126;478.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;1964;57.2886;73.5263;7.80012;Erbaceo/frutti rossi/legno
Gaja;Pieve Santa Restituta Sugarille Brunello di Montalcino ;4.5;274;158.98;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;52.7566;58.8874;10.6068;legno/Erbaceo/frutti rossi
Varvaglione;Papale Linea Oro Primitivo di Manduria ;4.4;868;21.9;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2019;68.3874;22.0301;44.6699;legno/bacche nere/frutti rossi
Terrecarsiche 1939;Fanova Riserva ;4.3;126;42.0;Manzo / Pasta / Agnello;Italia;Gioia del Colle;Primitivo;2017;81.8396;42.4023;27.099;legno/Erbaceo/bacche nere
Antoniolo;Gattinara Vigneto Castelle ;4.3;52;42.8;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Gattinara;Nebbiolo;2012;59.624;76.105;6.84504;Erbaceo/frutti rossi/legno
Caiarossa;Toscana ;4.3;565;56.25;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2016;55.4612;45.3648;12.9804;legno/bacche nere/Erbaceo
Domenico Clerico;Barolo Aeroplan Servaj ;4.3;111;84.5;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;65.5441;79.8241;12.1751;legno/Erbaceo/spezie
Gaja;Darmagi Langhe ;4.4;41;210.0;Manzo / Pasta / Agnello;Italia;Langhe;Cabernet Sauvignon;2016;67.6172;45.9628;19.0548;legno/bacche nere/Erbaceo
Principe Corsini;Zac Chianti Classico Gran Selezione ;4.4;120;111.7;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2011;53.2286;53.7422;6.35585;legno/bacche nere/Erbaceo
Roagna;La Pira Barolo Vecchie Viti ;4.6;26;349.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;59.723;80.4739;11.5769;Erbaceo/legno/frutti rossi
Ornellaia;Bolgheri Superiore ;4.6;599;393.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Merlot;1995;64.5943;64.8669;12.543;legno/bacche nere/Erbaceo
Marchesi di Gresy;Barbaresco Gaiun Martinenga ;4.3;41;95.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2016;61.332;69.1726;9.59199;legno/Erbaceo/frutti rossi
Aldrighetti;Amarone della Valpolicella Classico ;4.4;65;33.18;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2015;82.6768;27.435;40.8591;legno/Erbaceo/bacche nere
Gaja;Sorì San Lorenzo ;4.5;211;632.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2006;63.3511;72.7887;11.5448;Erbaceo/legno/frutti rossi
Giacomo Conterno;Barbera d'Alba Vigna Francia ;4.4;503;94.98;Pasta / Vitello / Maiale;Italia;Barbera d'Alba;Barbera;2017;57.5516;26.3965;9.75486;legno/Erbaceo/bacche nere
Masi;Costasera Amarone della Valpolicella Classico ;4.4;2161;33.85;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2016;85.0;23.5683;48.3395;legno/bacche nere/Erbaceo
Prunotto;Vigna Colonnello Barolo Riserva Bussia ;4.4;104;109.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2011;58.7034;74.07;2.0766;frutti rossi/Erbaceo/legno
Conterno Fantino;Barolo Castelletto Vigna Pressenda ;4.3;86;67.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;60.7439;77.4046;1.89961;Erbaceo/legno/frutti rossi
Ruffino;Modus Primo ;4.4;31;44.99;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2018;55.2554;50.5457;2.11559;Erbaceo
Giodo;Brunello di Montalcino ;4.5;113;149.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;50.876;56.4821;5.80677;legno/frutti rossi/Erbaceo
Gorelli;Rosso di Montalcino ;4.4;119;35.9;Manzo / Pasta / Vitello;Italia;Rosso di Montalcino;;2018;51.0938;46.9531;5.625;Erbaceo/legno/frutti rossi
Castello di Ama;L'Apparita ;4.5;86;279.98;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2016;53.3812;43.4918;13.1689;legno/Erbaceo/bacche nere
Nino Negri;5 Stelle Sfursat ;4.4;71;108.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Valtellina;Nebbiolo;1997;66.2259;75.7981;15.6917;legno/Erbaceo/bacche nere
Massolino;Barolo Parussi ;4.3;27;69.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;61.737;78.8814;10.4843;Erbaceo/frutti rossi/legno
Mazzei;Siepi ;4.4;761;152.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2015;54.6555;41.5924;13.0332;legno/bacche nere/Erbaceo
